RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|11||2|1|1||20139578|20139578||2|1|6|0|0.00|0|12|0||||||27/08/2026 06:27:53||||
|R|XXX|G|81812||SWAEGB81812|1||5|1|1||20139578|20139578|EG|2|1|4|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0082/IDM/KOMP/KD/EGB/VI/2026|||27/08/2026 06:27:53||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|5||10|1|1||20139593|20139593||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|G|1480|MODUL TEBUS HEBOH MARKETING|TH1MKT01480|3||5|3|1||20139593|20139593||1|1|6|0|0.00|0|0|0||||||27/08/2026 06:27:53||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|15||1|1|1||20139595|20139595||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|3||18|1|1||20139596|20139596||1|3|1|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|52||2|1|1||20139600|20139600||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|45||2|1|1||20139601|20139601||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|38||8|1|1||20139602|20139602||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|46||20|1|1||20139603|20139603||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|47||13|1|1||20139604|20139604||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|50||8|1|1||20139605|20139605||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|48989|PAPER PRODUCT 3 RAK DOUBLE ALL SOCIO NASIONAL|1PPT03D0_SD1_AL_NAS48989|14||2|1|1||20139608|20139608||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|13||3|1|1||20139609|20139609||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|48989|PAPER PRODUCT 3 RAK DOUBLE ALL SOCIO NASIONAL|1PPT03D0_SD1_AL_NAS48989|9||5|1|1||20139610|20139610||1|2|1|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|5||1|1|1||20139611|20139611||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|57675|MEDICINE 1 RAK SINGLE ALL SOCIO NASIONAL|1MED01S0_SD1_AL_NAS57675|5||6|1|1||20139612|20139612||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|10||6|3|1||20139616|20139616||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25152|MODUL PEMBAYARAN MARKETING|RPROM625152|1||106|1|1||20139618|20139618||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|48989|PAPER PRODUCT 3 RAK DOUBLE ALL SOCIO NASIONAL|1PPT03D0_SD1_AL_NAS48989|19||1|1|1||20139653|20139653||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|G|42124|MODUL DANCING UP SHELFING 6 ATAS|DU6AMKT42124|1||2|1|1||20139653|20139653||1|2|1|0|0.00|0|0|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |912|1|1||20139658|20139658||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |913|1|1||20139659|20139659||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |914|1|1||20139660|20139660||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |915|1|1||20139661|20139661||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |916|1|1||20139662|20139662||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |898|1|1||20139663|20139663||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |899|1|1||20139664|20139664||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |900|1|1||20139665|20139665||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |901|1|1||20139666|20139666||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |906|1|1||20139667|20139667||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |907|1|1||20139668|20139668||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |908|1|1||20139669|20139669||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |902|1|1||20139670|20139670||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |903|1|1||20139671|20139671||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |904|1|1||20139672|20139672||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |905|1|1||20139673|20139673||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |909|1|1||20139674|20139674||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |910|1|1||20139675|20139675||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |911|1|1||20139676|20139676||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|5||4|1|1||20139682|20139682||2|1|12|0|0.00|0|24|0||||||27/08/2026 06:27:53||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|5||3|1|1||20139683|20139683||2|1|12|0|0.00|0|24|0||||||27/08/2026 06:27:53||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|5||5|1|1||20139684|20139684||2|1|6|0|0.00|0|12|0||||||27/08/2026 06:27:53||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|16||7|1|1||20139685|20139685||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|13||4|1|1||20139686|20139686||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:53||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|2||3|1|1||20139698|20139698||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:53||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|42||5|1|1||20139699|20139699||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:53||||
|R|XXX|G|40922|END GONDOLA PROMO 2A|EG2A40922|4||2|1|1||20139699|20139699||2|1|4|0|0.00|0|0|0||||||27/08/2026 06:27:53||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|9||9|1|1||20139700|20139700||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|53039|INSTANT FOOD 4 RAK DOUBLE MENENGAH BAWAH JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1IFD04D0_SD1_MB_JK153039|20||6|1|1||20139702|20139702||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49388|CLOTHING APPAREL 1 RAK DOUBLE ALL SOCIO NASIONAL|1CNA01D0_SD1_AL_NAS49388|7||6|1|1||20139703|20139703||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49388|CLOTHING APPAREL 1 RAK DOUBLE ALL SOCIO NASIONAL|1CNA01D0_SD1_AL_NAS49388|7||7|1|1||20139704|20139704||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|13||2|1|1||20139706|20139706||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49388|CLOTHING APPAREL 1 RAK DOUBLE ALL SOCIO NASIONAL|1CNA01D0_SD1_AL_NAS49388|7||8|1|1||20139711|20139711||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49397|HOME CARE TOOLS ELECTRICAL 2 RAK SINGLE ALL SOCIO NASIONAL|1HNM02S0_SD1_AL_NAS49397|1||11|1|1||20139712|20139712||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|4||3|1|1||20139713|20139713||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25152|MODUL PEMBAYARAN MARKETING|RPROM625152|1||194|1|1||20139719|20139719||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25147|MODUL PEMBAYARAN MARKETING|RPROM125147|1||433|1|1||20139720|20139720||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|23||2|1|1||20139728|20139728||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|29179|DETERGENT DESINFECTANT 5 RAK DOUBLE ALL SOCIO NASIONAL|1DND05D0_SD1_AL_NAS29179|6||3|1|1||20139729|20139729||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|14||3|1|1||20139732|20139732||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67438|MODUL POKEMON COLLECTION CARD|1POK01N0_SD1_AL_NAS67438|1||3|1|1||20139756|20139756||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|10||6|4|1||20139759|20139759||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|10||6|4|2||20139760|20139760||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|10||6|4|3||20139761|20139761||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|5||12|1|1||20139762|20139762||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:53||||
|R|XXX|A|67478|BACKWALL ROKOK DJARUM 2 RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS SBI|1DJM02N0_SD1_AL_JKT167478|5||13|1|1||20139763|20139763||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:53||||
|R|XXX|A|54826|SNACK TRADITIONAL 1 RAK DOUBLE ALL SOCIO JAKARTA|1SLK01D0_SD1_AL_JK154826|4||7|1|1||20139767|20139767||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|41||3|1|1||20139772|20139772||1|1|4|0|0.00|0|4|0||||||27/08/2026 06:27:53||||
|R|XXX|A|52704|BEVERAGES 3 RAK SINGLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BEV03S0_SD1_AL_JK152704|4||4|1|1||20139773|20139773||1|1|7|0|0.00|0|7|0||||||27/08/2026 06:27:53||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NASIONAL|1CON02D0_SD1_AL_NAS54526|15||11|1|1||20139774|20139774||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|5||10|1|1||20139778|20139778||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|86599|MODUL PERLENGKAPAN OPERASIONAL TOKO ( TIDAK UNTUK DI DISPLAY )|RRAK86599|1||35|1|1||20139779|20139779||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|7|1|2||20139784|20139784||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|5||6|1|1||20139791|20139791||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|32||6|1|1||20139800|20139800||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|6|1|1||20139801|20139801||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|7|1|3||20139802|20139802||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|1||6|1|1||20139811|20139811||2|1|12|0|0.00|0|24|0||||||27/08/2026 06:27:53||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|1||5|1|1||20139812|20139812||2|1|12|0|0.00|0|24|0||||||27/08/2026 06:27:53||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|10||3|1|1||20139813|20139813||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:53||||
|R|XXX|G|81886||SWASCL81886|1||1|1|1||20139813|20139813|SC|1|1|1|0|0.00|0|0|0|15/08/2026 00:00:00|30/11/2026 00:00:00|0514/IDM/SPS/SCL/VIII/2026|||27/08/2026 06:27:53||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|10||5|1|1||20139814|20139814||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:53||||
|R|XXX|A|48981|BISCUIT 5 RAK DOUBLE ALL SOCIO NASIONAL|1BIS05D0_SD1_AL_NAS48981|7||7|1|1||20139819|20139819||1|1|5|0|0.00|0|5|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |917|1|1||20139820|20139820||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |918|1|1||20139827|20139827||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |919|1|1||20139828|20139828||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |920|1|1||20139829|20139829||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |921|1|1||20139830|20139830||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |922|1|1||20139831|20139831||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |923|1|1||20139832|20139832||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |924|1|1||20139833|20139833||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |925|1|1||20139834|20139834||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|VIRTUAL |926|1|1||20139835|20139835||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|49||1|1|1||20139838|20139838||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49854|SNACK 6 RAK DOUBLE ALL SOCIO NASIONAL|1SNK06D0_SD1_AL_NAS49854|6||9|1|1||20139841|20139841||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|55||15|1|1||20139843|20139843||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|55||14|1|1||20139844|20139844||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|47||6|1|1||20139845|20139845||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|56112|PERSONAL CARE 8 RAK DOUBLE|1PCE08D0_SD1_AL_NAS56112|47||7|1|1||20139846|20139846||1|1|3|0|0.00|0|3|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25147|MODUL PEMBAYARAN MARKETING|RPROM125147|1||828|1|1||20139852|20139852||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|25147|MODUL PEMBAYARAN MARKETING|RPROM125147|1||829|1|1||20139853|20139853||1|1|1|0|0.00|0|1|0||||||27/08/2026 06:27:53||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|10||4|1|1||20139859|20139859||1|1|6|0|0.00|0|6|0||||||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||17|1|1||20139863|20139863|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|9|1||20139864|20139864||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|11|1||20139865|20139865||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|15|1||20139866|20139866||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|17|1||20139867|20139867||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||26|1|1||20139867|20139867|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|14|1||20139868|20139868||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|16|1||20139869|20139869||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||22|1|1||20139870|20139870|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|13|1||20139871|20139871||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||25|1|1||20139872|20139872|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|19|1||20139873|20139873||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|A|49406|STASIONARY 1 RAK DOUBLE ALL SOCIO NAS|1STA01D0_SD1_AL_NAS49406|4||1|12|1||20139874|20139874||1|1|2|0|0.00|0|2|0||||||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||21|1|1||20139875|20139875|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||28|1|1||20139876|20139876|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||20|1|1||20139877|20139877|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||19|1|1||20139878|20139878|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||27|1|1||20139879|20139879|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
|R|XXX|G|81824||SWAEGB81824|2||24|1|1||20139880|20139880|EG|1|1|2|0|0.00|0|0|0|01/07/2026 00:00:00|31/12/2026 00:00:00|0099/IDM/KOMP/KD/EGB/VII/2026|||27/08/2026 06:27:53||||
